,thumb1,index1,middle1,pinky1,accelX1,accelY1,accelZ1,gForceX1,gForceY1,gForceZ1,gyroX1,gyroY1,gyroZ1,gesture
225,2475,2226,2373,2482,-4.83,3.31,8.22,8.22,3.31,-4.83,-0.03,-0.04,-0.02,Steady...
226,2458,2235,2369,2482,-4.76,3.36,8.21,8.21,3.36,-4.76,-0.04,-0.04,-0.02,Steady...
227,2458,2234,2379,2483,-4.78,3.33,8.23,8.23,3.33,-4.78,-0.04,-0.04,-0.02,Steady...
228,2462,2251,2371,2468,-4.77,3.31,8.19,8.19,3.31,-4.77,-0.03,-0.04,-0.02,Steady...
229,2475,2233,2370,2474,-4.8,3.38,8.26,8.26,3.38,-4.8,-0.03,-0.04,-0.02,Steady...
230,2462,2227,2369,2475,-4.75,3.32,8.19,8.19,3.32,-4.75,-0.03,-0.04,-0.02,Steady...
231,2463,2240,2366,2476,-4.76,3.33,8.21,8.21,3.33,-4.76,-0.04,-0.04,-0.02,Steady...
232,2462,2230,2374,2479,-4.81,3.29,8.18,8.18,3.29,-4.81,-0.03,-0.04,-0.02,Steady...
233,2467,2224,2375,2466,-4.78,3.36,8.2,8.2,3.36,-4.78,-0.04,-0.04,-0.02,Steady...
234,2454,2242,2391,2483,-4.83,3.3,8.2,8.2,3.3,-4.83,-0.04,-0.04,-0.02,Steady...
235,2449,2242,2361,2519,-4.78,3.27,8.21,8.21,3.27,-4.78,-0.04,-0.04,-0.02,Steady...
236,2458,2236,2368,2479,-4.74,3.35,8.28,8.28,3.35,-4.74,-0.03,-0.04,-0.02,Steady...
237,2464,2257,2366,2469,-4.74,3.32,8.15,8.15,3.32,-4.74,-0.04,-0.04,-0.02,Steady...
238,2461,2240,2371,2476,-4.8,3.35,8.18,8.18,3.35,-4.8,-0.04,-0.05,-0.02,Steady...
239,2448,2235,2367,2490,-4.77,3.33,8.23,8.23,3.33,-4.77,-0.04,-0.05,-0.02,Steady...
240,2480,2231,2375,2485,-4.73,3.3,8.22,8.22,3.3,-4.73,-0.03,-0.04,-0.02,Steady...
241,2474,2245,2357,2485,-4.8,3.35,8.25,8.25,3.35,-4.8,-0.03,-0.04,-0.02,Steady...
242,2476,2253,2380,2482,-4.76,3.33,8.15,8.15,3.33,-4.76,-0.03,-0.05,-0.02,Steady...
243,2463,2254,2382,2492,-4.8,3.34,8.23,8.23,3.34,-4.8,-0.03,-0.04,-0.02,Steady...
244,2462,2235,2369,2470,-4.81,3.31,8.2,8.2,3.31,-4.81,-0.04,-0.04,-0.02,Steady...
245,2471,2240,2368,2491,-4.79,3.35,8.21,8.21,3.35,-4.79,-0.04,-0.04,-0.02,Steady...
246,2458,2240,2353,2485,-4.7,3.36,8.24,8.24,3.36,-4.7,-0.04,-0.04,-0.02,Steady...
247,2468,2217,2368,2464,-4.74,3.31,8.19,8.19,3.31,-4.74,-0.03,-0.04,-0.02,Steady...
248,2460,2247,2362,2478,-4.83,3.33,8.24,8.24,3.33,-4.83,-0.03,-0.05,-0.02,Steady...
249,2463,2256,2373,2480,-4.79,3.33,8.24,8.24,3.33,-4.79,-0.04,-0.04,-0.02,Steady...
250,2457,2251,2370,2480,-4.77,3.32,8.18,8.18,3.32,-4.77,-0.03,-0.04,-0.02,Steady...
251,2451,2219,2395,2499,-4.78,3.3,8.27,8.27,3.3,-4.78,-0.04,-0.04,-0.02,Steady...
252,2482,2243,2369,2483,-4.78,3.3,8.2,8.2,3.3,-4.78,-0.04,-0.04,-0.03,Steady...
253,2467,2229,2370,2482,-4.78,3.37,8.28,8.28,3.37,-4.78,-0.04,-0.04,-0.02,Steady...
254,2463,2259,2379,2490,-4.77,3.31,8.15,8.15,3.31,-4.77,-0.03,-0.04,-0.02,Steady...
255,2454,2245,2377,2467,-4.78,3.34,8.13,8.13,3.34,-4.78,-0.03,-0.04,-0.02,Steady...
256,2453,2247,2362,2473,-4.79,3.37,8.17,8.17,3.37,-4.79,-0.04,-0.04,-0.02,Steady...
257,2444,2240,2373,2432,-4.7,3.36,8.26,8.26,3.36,-4.7,-0.04,-0.04,-0.02,Steady...
258,2437,2251,2366,2480,-4.76,3.37,8.23,8.23,3.37,-4.76,-0.04,-0.04,-0.02,Steady...
259,2467,2229,2384,2470,-4.74,3.35,8.17,8.17,3.35,-4.74,-0.04,-0.04,-0.02,Steady...
260,2466,2247,2357,2474,-4.78,3.35,8.15,8.15,3.35,-4.78,-0.04,-0.04,-0.02,Steady...
261,2473,2254,2362,2489,-4.74,3.3,8.19,8.19,3.3,-4.74,-0.04,-0.04,-0.02,Steady...
262,2473,2240,2366,2491,-4.81,3.38,8.28,8.28,3.38,-4.81,-0.03,-0.05,-0.02,Steady...
263,2448,2231,2357,2480,-4.77,3.37,8.24,8.24,3.37,-4.77,-0.04,-0.04,-0.02,Steady...
264,2439,2231,2381,2507,-4.75,3.32,8.2,8.2,3.32,-4.75,-0.03,-0.04,-0.02,Steady...
265,2457,2258,2352,2487,-4.7,3.31,8.2,8.2,3.31,-4.7,-0.03,-0.04,-0.02,Steady...
266,2479,2247,2368,2481,-4.74,3.23,8.14,8.14,3.23,-4.74,-0.04,-0.04,-0.02,Steady...
267,2462,2251,2401,2483,-4.73,3.3,8.24,8.24,3.3,-4.73,-0.03,-0.04,-0.03,Steady...
268,2462,2242,2368,2478,-4.83,3.32,8.24,8.24,3.32,-4.83,-0.04,-0.04,-0.02,Steady...
269,2464,2257,2372,2448,-4.79,3.34,8.24,8.24,3.34,-4.79,-0.03,-0.04,-0.02,Steady...
270,2447,2256,2414,2487,-4.77,3.32,8.16,8.16,3.32,-4.77,-0.03,-0.04,-0.02,Steady...
271,2479,2245,2366,2475,-4.67,3.34,8.18,8.18,3.34,-4.67,-0.03,-0.05,-0.02,Steady...
272,2464,2252,2368,2485,-4.63,3.36,8.2,8.2,3.36,-4.63,-0.04,-0.04,-0.02,Steady...
273,2467,2257,2364,2459,-4.74,3.36,8.21,8.21,3.36,-4.74,-0.03,-0.04,-0.02,Steady...
274,2450,2254,2361,2461,-4.79,3.29,8.1,8.1,3.29,-4.79,-0.04,-0.04,-0.02,Steady...
275,2477,2236,2373,2471,-4.73,3.32,8.19,8.19,3.32,-4.73,-0.03,-0.04,-0.02,Steady...
276,2459,2237,2365,2469,-4.73,3.32,8.19,8.19,3.32,-4.73,-0.03,-0.04,-0.02,Steady...
277,2471,2252,2375,2473,-4.8,3.36,8.2,8.2,3.36,-4.8,-0.03,-0.05,-0.02,Steady...
278,2479,2242,2366,2486,-4.84,3.32,8.22,8.22,3.32,-4.84,-0.04,-0.04,-0.02,Steady...
279,2463,2247,2365,2473,-4.77,3.32,8.2,8.2,3.32,-4.77,-0.04,-0.04,-0.02,Steady...
280,2462,2249,2372,2477,-4.75,3.3,8.29,8.29,3.3,-4.75,-0.03,-0.04,-0.02,Steady...
281,2448,2234,2363,2496,-4.79,3.35,8.19,8.19,3.35,-4.79,-0.04,-0.04,-0.02,Steady...
282,2464,2245,2378,2478,-4.75,3.36,8.22,8.22,3.36,-4.75,-0.03,-0.04,-0.02,Steady...
283,2510,2245,2373,2458,-4.8,3.34,8.15,8.15,3.34,-4.8,-0.03,-0.04,-0.02,Steady...
284,2477,2243,2383,2487,-4.73,3.3,8.3,8.3,3.3,-4.73,-0.04,-0.04,-0.02,Steady...
285,2469,2234,2367,2480,-4.8,3.28,8.21,8.21,3.28,-4.8,-0.03,-0.05,-0.02,Steady...
286,2448,2241,2371,2487,-4.79,3.35,8.25,8.25,3.35,-4.79,-0.03,-0.04,-0.02,Steady...
287,2450,2229,2366,2482,-4.78,3.36,8.19,8.19,3.36,-4.78,-0.03,-0.04,-0.02,Steady...
288,2481,2243,2390,2519,-4.74,3.34,8.19,8.19,3.34,-4.74,-0.03,-0.04,-0.02,Steady...
289,2464,2237,2367,2475,-4.8,3.31,8.25,8.25,3.31,-4.8,-0.03,-0.04,-0.02,Steady...
290,2448,2256,2368,2475,-4.77,3.34,8.21,8.21,3.34,-4.77,-0.03,-0.04,-0.02,Steady...
291,2480,2241,2370,2448,-4.69,3.3,8.2,8.2,3.3,-4.69,-0.02,-0.03,-0.03,Steady...
292,2478,2231,2364,2489,-4.75,3.34,8.21,8.21,3.34,-4.75,-0.02,-0.05,-0.02,Steady...
293,2475,2239,2395,2498,-4.73,3.39,8.26,8.26,3.39,-4.73,-0.03,-0.05,-0.01,Steady...
294,2465,2246,2370,2480,-4.67,3.43,8.25,8.25,3.43,-4.67,-0.04,-0.04,-0.04,Steady...
295,2465,2251,2383,2487,-4.67,3.46,8.19,8.19,3.46,-4.67,-0.04,-0.04,-0.02,Steady...
296,2474,2240,2385,2471,-4.68,3.44,8.16,8.16,3.44,-4.68,-0.03,-0.04,-0.02,Steady...
297,2467,2244,2365,2489,-4.69,3.42,8.15,8.15,3.42,-4.69,-0.03,-0.04,-0.02,Steady...
298,2457,2236,2373,2499,-4.65,3.47,8.3,8.3,3.47,-4.65,-0.03,-0.04,-0.02,Steady...
299,2482,2233,2385,2480,-4.66,3.36,8.27,8.27,3.36,-4.66,-0.03,-0.04,-0.02,Steady...
300,2470,2246,2368,2480,-4.63,3.44,8.26,8.26,3.44,-4.63,-0.04,-0.04,-0.02,Steady...
301,2455,2237,2389,2483,-4.64,3.4,8.21,8.21,3.4,-4.64,-0.03,-0.04,-0.02,Steady...
302,2460,2246,2377,2491,-4.68,3.5,8.22,8.22,3.5,-4.68,-0.04,-0.04,-0.02,Steady...
303,2464,2242,2367,2477,-4.61,3.39,8.2,8.2,3.39,-4.61,-0.03,-0.04,-0.02,Steady...
304,2475,2234,2359,2492,-4.7,3.39,8.21,8.21,3.39,-4.7,-0.03,-0.04,-0.02,Steady...
305,2459,2243,2378,2484,-4.68,3.44,8.22,8.22,3.44,-4.68,-0.03,-0.04,-0.02,Steady...
306,2460,2262,2343,2471,-4.71,3.4,8.22,8.22,3.4,-4.71,-0.03,-0.04,-0.02,Steady...
307,2465,2251,2377,2475,-4.62,3.42,8.29,8.29,3.42,-4.62,-0.03,-0.04,-0.02,Steady...
308,2454,2260,2366,2482,-4.68,3.4,8.18,8.18,3.4,-4.68,-0.03,-0.04,-0.02,Steady...
309,2490,2234,2366,2481,-4.67,3.37,8.24,8.24,3.37,-4.67,-0.03,-0.04,-0.02,Steady...
310,2470,2239,2369,2475,-4.7,3.4,8.24,8.24,3.4,-4.7,-0.04,-0.04,-0.02,Steady...
311,2459,2242,2388,2497,-4.67,3.41,8.22,8.22,3.41,-4.67,-0.03,-0.04,-0.02,Steady...
312,2473,2243,2379,2485,-4.69,3.45,8.24,8.24,3.45,-4.69,-0.03,-0.04,-0.02,Steady...
313,2439,2231,2383,2496,-4.66,3.38,8.24,8.24,3.38,-4.66,-0.03,-0.04,-0.02,Steady...
314,2470,2245,2371,2475,-4.65,3.44,8.15,8.15,3.44,-4.65,-0.03,-0.05,-0.03,Steady...
315,2479,2223,2362,2483,-4.64,3.39,8.23,8.23,3.39,-4.64,-0.03,-0.05,-0.02,Steady...
316,2480,2224,2381,2496,-4.71,3.45,8.2,8.2,3.45,-4.71,-0.03,-0.04,-0.02,Steady...
317,2448,2250,2384,2497,-4.68,3.42,8.23,8.23,3.42,-4.68,-0.04,-0.04,-0.02,Steady...
318,2467,2247,2359,2485,-4.66,3.47,8.3,8.3,3.47,-4.66,-0.03,-0.04,-0.02,Steady...
319,2469,2233,2373,2477,-4.68,3.42,8.27,8.27,3.42,-4.68,-0.04,-0.04,-0.02,Steady...
320,2448,2241,2364,2485,-4.63,3.46,8.18,8.18,3.46,-4.63,-0.03,-0.04,-0.02,Steady...
321,2469,2243,2363,2474,-4.69,3.41,8.25,8.25,3.41,-4.69,-0.04,-0.04,-0.02,Steady...
322,2477,2253,2368,2480,-4.69,3.41,8.33,8.33,3.41,-4.69,-0.04,-0.04,-0.02,Steady...
323,2464,2243,2358,2492,-4.68,3.42,8.17,8.17,3.42,-4.68,-0.04,-0.04,-0.02,Steady...
324,2470,2243,2369,2479,-4.66,3.34,8.28,8.28,3.34,-4.66,-0.04,-0.05,-0.02,Steady...
325,2460,2251,2368,2486,-4.73,3.46,8.31,8.31,3.46,-4.73,-0.04,-0.04,-0.02,Steady...
326,2465,2233,2368,2483,-4.64,3.41,8.22,8.22,3.41,-4.64,-0.03,-0.04,-0.02,Steady...
327,2471,2231,2380,2480,-4.67,3.36,8.18,8.18,3.36,-4.67,-0.03,-0.04,-0.02,Steady...
328,2475,2243,2359,2476,-4.65,3.45,8.28,8.28,3.45,-4.65,-0.03,-0.04,-0.02,Steady...
329,2475,2254,2384,2465,-4.75,3.4,8.32,8.32,3.4,-4.75,-0.03,-0.04,-0.02,Steady...
330,2467,2230,2358,2471,-4.64,3.49,8.24,8.24,3.49,-4.64,-0.04,-0.04,-0.02,Steady...
331,2462,2235,2384,2489,-4.7,3.38,8.13,8.13,3.38,-4.7,-0.03,-0.04,-0.02,Steady...
332,2459,2221,2374,2485,-4.68,3.45,8.24,8.24,3.45,-4.68,-0.04,-0.04,-0.02,Steady...
333,2455,2257,2370,2479,-4.64,3.44,8.15,8.15,3.44,-4.64,-0.03,-0.04,-0.02,Steady...
334,2449,2234,2373,2479,-4.67,3.41,8.23,8.23,3.41,-4.67,-0.03,-0.04,-0.03,Steady...
335,2471,2250,2374,2485,-4.7,3.43,8.32,8.32,3.43,-4.7,-0.03,-0.05,-0.02,Steady...
336,2480,2253,2365,2495,-4.66,3.39,8.19,8.19,3.39,-4.66,-0.04,-0.04,-0.03,Steady...
337,2461,2249,2368,2469,-4.7,3.46,8.24,8.24,3.46,-4.7,-0.03,-0.04,-0.02,Steady...
338,2465,2224,2383,2494,-4.65,3.5,8.22,8.22,3.5,-4.65,-0.03,-0.04,-0.02,Steady...
339,2461,2252,2370,2480,-4.68,3.42,8.27,8.27,3.42,-4.68,-0.03,-0.04,-0.02,Steady...
340,2465,2243,2377,2470,-4.69,3.44,8.14,8.14,3.44,-4.69,-0.04,-0.04,-0.02,Steady...
341,2455,2254,2359,2490,-4.62,3.4,8.17,8.17,3.4,-4.62,-0.04,-0.04,-0.02,Steady...
342,2455,2240,2366,2486,-4.68,3.42,8.2,8.2,3.42,-4.68,-0.04,-0.04,-0.02,Steady...
343,2475,2249,2383,2482,-4.64,3.39,8.17,8.17,3.39,-4.64,-0.03,-0.04,-0.02,Steady...
344,2475,2247,2353,2475,-4.64,3.42,8.31,8.31,3.42,-4.64,-0.03,-0.04,-0.02,Steady...
345,2474,2251,2381,2455,-4.69,3.45,8.13,8.13,3.45,-4.69,-0.04,-0.04,-0.02,Steady...
346,2471,2240,2371,2483,-4.67,3.45,8.14,8.14,3.45,-4.67,-0.04,-0.05,-0.02,Steady...
347,2455,2269,2373,2507,-4.66,3.41,8.28,8.28,3.41,-4.66,-0.03,-0.04,-0.02,Steady...
348,2470,2241,2387,2479,-4.63,3.44,8.2,8.2,3.44,-4.63,-0.04,-0.05,-0.02,Steady...
349,2475,2239,2380,2477,-4.64,3.44,8.21,8.21,3.44,-4.64,-0.03,-0.04,-0.02,Steady...
350,2449,2249,2384,2469,-4.68,3.38,8.22,8.22,3.38,-4.68,-0.03,-0.04,-0.02,Steady...
351,2469,2243,2366,2467,-4.65,3.49,8.23,8.23,3.49,-4.65,-0.04,-0.04,-0.02,Steady...
352,2457,2251,2352,2462,-4.71,3.46,8.24,8.24,3.46,-4.71,-0.03,-0.04,-0.02,Steady...
353,2467,2245,2368,2491,-4.65,3.44,8.2,8.2,3.44,-4.65,-0.04,-0.04,-0.02,Steady...
354,2462,2234,2364,2486,-4.66,3.44,8.22,8.22,3.44,-4.66,-0.03,-0.04,-0.02,Steady...
355,2487,2225,2380,2479,-4.68,3.44,8.28,8.28,3.44,-4.68,-0.03,-0.04,-0.02,Steady...
356,2470,2241,2375,2475,-4.73,3.42,8.15,8.15,3.42,-4.73,-0.04,-0.04,-0.02,Steady...
357,2469,2237,2370,2471,-4.71,3.42,8.17,8.17,3.42,-4.71,-0.04,-0.04,-0.02,Steady...
358,2470,2240,2374,2475,-4.66,3.4,8.25,8.25,3.4,-4.66,-0.04,-0.04,-0.02,Steady...
359,2466,2231,2384,2439,-4.73,3.46,8.2,8.2,3.46,-4.73,-0.04,-0.04,-0.02,Steady...
360,2474,2247,2381,2480,-4.68,3.48,8.15,8.15,3.48,-4.68,-0.04,-0.04,-0.02,Steady...
361,2464,2235,2369,2487,-4.69,3.43,8.26,8.26,3.43,-4.69,-0.04,-0.04,-0.02,Steady...
362,2463,2231,2373,2448,-4.67,3.42,8.25,8.25,3.42,-4.67,-0.04,-0.05,-0.02,Steady...
363,2448,2243,2379,2474,-4.67,3.41,8.19,8.19,3.41,-4.67,-0.03,-0.04,-0.02,Steady...
364,2475,2224,2373,2480,-4.62,3.42,8.18,8.18,3.42,-4.62,-0.03,-0.05,-0.02,Steady...
365,2481,2231,2365,2477,-4.71,3.45,8.25,8.25,3.45,-4.71,-0.03,-0.04,-0.02,Steady...
366,2474,2271,2384,2501,-4.64,3.46,8.14,8.14,3.46,-4.64,-0.04,-0.04,-0.02,Steady...
367,2454,2238,2368,2470,-4.66,3.46,8.22,8.22,3.46,-4.66,-0.04,-0.04,-0.02,Steady...
368,2474,2235,2370,2489,-4.69,3.46,8.22,8.22,3.46,-4.69,-0.04,-0.04,-0.03,Steady...
369,2438,2245,2379,2448,-4.7,3.43,8.24,8.24,3.43,-4.7,-0.03,-0.04,-0.02,Steady...
370,2458,2251,2367,2472,-4.71,3.44,8.23,8.23,3.44,-4.71,-0.04,-0.04,-0.02,Steady...
371,2475,2241,2370,2497,-4.7,3.43,8.17,8.17,3.43,-4.7,-0.04,-0.04,-0.02,Steady...
372,2463,2242,2357,2490,-4.68,3.43,8.14,8.14,3.43,-4.68,-0.04,-0.04,-0.02,Steady...
373,2405,2256,2368,2483,-4.7,3.42,8.23,8.23,3.42,-4.7,-0.03,-0.04,-0.02,Steady...
374,2464,2244,2384,2493,-4.73,3.46,8.22,8.22,3.46,-4.73,-0.04,-0.04,-0.02,Steady...
375,2458,2243,2383,2483,-4.64,3.46,8.24,8.24,3.46,-4.64,-0.04,-0.04,-0.02,Steady...
376,2469,2229,2384,2480,-4.68,3.43,8.23,8.23,3.43,-4.68,-0.04,-0.04,-0.02,Steady...
377,2467,2239,2371,2480,-4.63,3.41,8.19,8.19,3.41,-4.63,-0.03,-0.04,-0.02,Steady...
378,2479,2231,2386,2497,-4.7,3.47,8.31,8.31,3.47,-4.7,-0.04,-0.04,-0.02,Steady...
379,2480,2239,2368,2471,-4.66,3.41,8.25,8.25,3.41,-4.66,-0.04,-0.04,-0.02,Steady...
380,2505,2234,2375,2490,-4.66,3.45,8.17,8.17,3.45,-4.66,-0.04,-0.04,-0.02,Steady...
381,2459,2224,2370,2482,-4.65,3.45,8.2,8.2,3.45,-4.65,-0.04,-0.04,-0.02,Steady...
382,2464,2241,2368,2470,-4.74,3.43,8.2,8.2,3.43,-4.74,-0.03,-0.05,-0.02,Steady...
383,2463,2247,2374,2480,-4.68,3.47,8.17,8.17,3.47,-4.68,-0.04,-0.04,-0.02,Steady...
384,2458,2252,2356,2480,-4.66,3.44,8.27,8.27,3.44,-4.66,-0.04,-0.04,-0.02,Steady...
385,2473,2246,2368,2463,-4.69,3.45,8.21,8.21,3.45,-4.69,-0.04,-0.04,-0.02,Steady...
386,2435,2245,2345,2480,-4.64,3.42,8.2,8.2,3.42,-4.64,-0.03,-0.05,-0.02,Steady...
387,2458,2230,2380,2481,-4.61,3.49,8.24,8.24,3.49,-4.61,-0.03,-0.04,-0.02,Steady...
388,2467,2221,2373,2480,-4.64,3.39,8.2,8.2,3.39,-4.64,-0.03,-0.04,-0.02,Steady...
389,2475,2235,2368,2487,-4.68,3.41,8.21,8.21,3.41,-4.68,-0.04,-0.04,-0.02,Steady...
390,2471,2225,2356,2467,-4.66,3.42,8.36,8.36,3.42,-4.66,-0.03,-0.04,-0.02,Steady...
391,2471,2219,2375,2480,-4.67,3.37,8.24,8.24,3.37,-4.67,-0.04,-0.03,-0.03,Steady...
392,2477,2224,2357,2483,-4.58,3.49,8.16,8.16,3.49,-4.58,-0.06,-0.02,-0.03,Steady...
393,2471,2251,2381,2471,-4.74,3.34,8.23,8.23,3.34,-4.74,-0.04,-0.03,-0.03,Steady...
394,2453,2236,2378,2461,-4.82,3.37,8.08,8.08,3.37,-4.82,-0.04,-0.04,-0.02,Steady...
395,2480,2254,2378,2471,-4.79,3.29,8.2,8.2,3.29,-4.79,-0.04,-0.05,-0.02,Steady...
396,2479,2226,2371,2485,-4.83,3.31,8.23,8.23,3.31,-4.83,-0.04,-0.04,-0.02,Steady...
397,2471,2256,2362,2495,-4.85,3.34,8.11,8.11,3.34,-4.85,-0.03,-0.04,-0.02,Steady...
398,2478,2252,2352,2485,-4.84,3.33,8.26,8.26,3.33,-4.84,-0.03,-0.05,-0.02,Steady...
399,2433,2233,2365,2483,-4.76,3.4,8.17,8.17,3.4,-4.76,-0.03,-0.04,-0.02,Steady...
400,2452,2229,2349,2455,-4.81,3.36,8.12,8.12,3.36,-4.81,-0.03,-0.04,-0.02,Steady...
401,2429,2222,2358,2467,-4.75,3.4,8.21,8.21,3.4,-4.75,-0.03,-0.05,-0.02,Steady...
402,2459,2244,2379,2475,-4.79,3.43,8.18,8.18,3.43,-4.79,-0.03,-0.05,-0.02,Steady...
403,2455,2225,2375,2485,-4.77,3.4,8.19,8.19,3.4,-4.77,-0.03,-0.04,-0.02,Steady...
404,2467,2238,2378,2480,-4.71,3.4,8.2,8.2,3.4,-4.71,-0.03,-0.04,-0.01,Steady...
405,2479,2242,2379,2495,-4.76,3.4,8.15,8.15,3.4,-4.76,-0.03,-0.05,-0.02,Steady...
406,2454,2238,2368,2491,-4.73,3.39,8.17,8.17,3.39,-4.73,-0.04,-0.04,-0.01,Steady...
407,2471,2236,2375,2498,-4.64,3.44,8.29,8.29,3.44,-4.64,-0.04,-0.05,-0.01,Steady...
408,2417,2239,2372,2496,-4.72,3.46,8.29,8.29,3.46,-4.72,-0.03,-0.04,-0.01,Steady...
409,2461,2240,2377,2480,-4.72,3.43,8.27,8.27,3.43,-4.72,-0.04,-0.04,-0.02,Steady...
410,2461,2240,2368,2484,-4.6,3.45,8.21,8.21,3.45,-4.6,-0.03,-0.05,-0.02,Steady...
